code,name,vintage,grower,colour,region,appellation,currency,tax,pack,size,lwin,bordeauxCode,productType,url,offer_price,offer_cs,offer_btl
DEFB2019BTL,"Chateau de Fieuzal, Blanc, Pessac-Leognan",2019,Chateau de Fieuzal,White,Bordeaux,Pessac-Leognan,GBP,IB,12,75,1016936,2210310,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/defb-2019,30.83,5,0
FARG1998BTL,"Chateau de Fargues, Sauternes",1998,Chateau de Fargues,White,Bordeaux,Sauternes,GBP,IB,12,75,1016907,3079754,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/farg-1998,30.83,15,0
LALA2022BTL,"Chateau La Lagune 3eme Cru Classe, Haut-Medoc",2022,Chateau La Lagune,Red,Bordeaux,Haut-Medoc,GBP,IB,12,75,1012026,2125196,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lala-2022,30.83,100,0
RIND2023BTL,"Giuseppe Rinaldi, Dolcetto d'Alba",2023,Giuseppe Rinaldi,Red,Piedmont,Dolcetto d'Alba,GBP,IB,12,75,1193156,3416789,Wine,https://bordeauxindex.com/fine-wine/italy/piedmont/rind-2023,30.83,2,0
POTE01B,"Chateau Potensac, Medoc",2001,Chateau Potensac,Red,Bordeaux,Medoc,GBP,IB,12,75,1014323,937646,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pote-2001,31.75,4,0
CROB22B,"La Croix Ducru-Beaucaillou, Saint-Julien",2022,Ducru-Beaucaillou,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1008951,935965,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/crob-2022,31.75,71,0
STPI2021BTL,"Chateau Saint-Pierre 4eme Cru Classe, Saint-Julien",2021,Chateau Saint-Pierre,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1014961,2207144,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/stpi-2021,32.92,17,0
CLO2021BTL,"Clos du Clocher, Pomerol",2021,Clos du Clocher,Red,Bordeaux,Pomerol,GBP,IB,12,75,1008300,2207104,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/clo-2021,33.42,7,0
HABA2021BTL,"Chateau Haut-Batailley 5eme Cru Classe, Pauillac",2021,Chateau Haut-Batailley,Red,Bordeaux,Pauillac,GBP,IB,12,75,1011205,2125136,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/haba-2021,33.92,22,0
BRAD22B,"Chateau Branaire-Ducru 4eme Cru Classe, Saint-Julien",2022,Chateau Branaire-Ducru,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1007257,949341,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/brad-2022,34.25,4,0
CABR22B,"Chateau Cantenac Brown 3eme Cru Classe, Margaux",2022,Chateau Cantenac Brown,Red,Bordeaux,Margaux,GBP,IB,12,75,1007677,935704,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cabr-2022,34.75,75,0
FARG2004BTL,"Chateau de Fargues, Sauternes",2004,Chateau de Fargues,White,Bordeaux,Sauternes,GBP,IB,12,75,1016907,3079758,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/farg-2004,35.17,9,0
FARG2002BTL,"Chateau de Fargues, Sauternes",2002,Chateau de Fargues,White,Bordeaux,Sauternes,GBP,IB,12,75,1016907,3079757,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/farg-2002,35.17,9,0
FEYC17B,"Chateau Feytit-Clinet, Pomerol",2017,Chateau Feytit-Clinet,Red,Bordeaux,Pomerol,GBP,IB,12,75,1009730,940096,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/feyc-2017,36.0,3,0
TALB2023BTL,"Chateau Talbot 4eme Cru Classe, Saint-Julien",2023,Chateau Talbot,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1015362,1746223,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/talb-2023,36.0,39,0
DUR2023BTL,"Chateau Durfort-Vivens 2eme Cru Classe, Margaux",2023,Chateau Durfort-Vivens,Red,Bordeaux,Margaux,GBP,IB,12,75,1009512,1746350,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/dur-2023,36.83,9,0
DEFB2023BTL,"Chateau de Fieuzal, Blanc, Pessac-Leognan",2023,Chateau de Fieuzal,White,Bordeaux,Pessac-Leognan,GBP,IB,12,75,1016936,1746369,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/defb-2023,36.83,26,0
GISC2023BTL,"Chateau Giscours 3eme Cru Classe, Margaux",2023,Chateau Giscours,Red,Bordeaux,Margaux,GBP,IB,12,75,1010569,1746065,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/gisc-2023,36.83,100,0
MALAB2023BTL,"Chateau Malartic Lagraviere, Pessac-Leognan Grand Cru Classe, Blanc",2023,Chateau Malartic Lagraviere,White,Bordeaux,Pessac-Leognan,GBP,IB,12,75,1017278,1746506,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/malab-2023,36.83,2,0
NENI2011BTL,"Chateau Nenin, Pomerol",2011,Chateau Nenin,Red,Bordeaux,Pomerol,GBP,IB,12,75,1013573,3084436,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/neni-2011,37.0,3,0
DEFB2022BTL,"Chateau de Fieuzal, Blanc, Pessac-Leognan",2022,Chateau de Fieuzal,White,Bordeaux,Pessac-Leognan,GBP,IB,12,75,1016936,2197407,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/defb-2022,37.75,16,0
HABA22B,"Chateau Haut-Batailley 5eme Cru Classe, Pauillac",2022,Chateau Haut-Batailley,Red,Bordeaux,Pauillac,GBP,IB,12,75,1011205,949592,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/haba-2022,38.58,33,0
BRAD14B,"Chateau Branaire-Ducru 4eme Cru Classe, Saint-Julien",2014,Chateau Branaire-Ducru,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1007257,931519,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/brad-2014,38.58,15,0
KIR2014BTL,"Chateau Kirwan 3eme Cru Classe, Margaux",2014,Chateau Kirwan,Red,Bordeaux,Margaux,GBP,IB,12,75,1011768,3087012,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/kir-2014,38.58,2,0
LALA2015BTL,"Chateau La Lagune 3eme Cru Classe, Haut-Medoc",2015,Chateau La Lagune,Red,Bordeaux,Haut-Medoc,GBP,IB,12,75,1012026,2200927,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lala-2015,38.58,100,0
STPI2022BTL,"Chateau Saint-Pierre 4eme Cru Classe, Saint-Julien",2022,Chateau Saint-Pierre,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1014961,2207168,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/stpi-2022,39.42,4,0
DEFB2021BTL,"Chateau de Fieuzal, Blanc, Pessac-Leognan",2021,Chateau de Fieuzal,White,Bordeaux,Pessac-Leognan,GBP,IB,12,75,1016936,3076360,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/defb-2021,39.42,14,0
NENI2021BTL,"Chateau Nenin, Pomerol",2021,Chateau Nenin,Red,Bordeaux,Pomerol,GBP,IB,12,75,1013573,2207091,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/neni-2021,41.17,37,0
NENI2017BTL,"Chateau Nenin, Pomerol",2017,Chateau Nenin,Red,Bordeaux,Pomerol,GBP,IB,12,75,1013573,3084437,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/neni-2017,41.17,1,0
VRAY2021BTL,"Chateau Vray Croix de Gay, Pomerol",2021,Chateau Vray Croix de Gay,Red,Bordeaux,Pomerol,GBP,IB,12,75,1016301,2210328,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/vray-2021,41.17,5,0
VRAY2020BTL,"Chateau Vray Croix de Gay, Pomerol",2020,Chateau Vray Croix de Gay,Red,Bordeaux,Pomerol,GBP,IB,12,75,1016301,3083341,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/vray-2020,42.0,6,0
VRAY2019BTL,"Chateau Vray Croix de Gay, Pomerol",2019,Chateau Vray Croix de Gay,Red,Bordeaux,Pomerol,GBP,IB,12,75,1016301,2210303,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/vray-2019,42.0,1,0
LASC2021BTL,"Chateau Lascombes 2eme Cru Classe, Margaux",2021,Chateau Lascombes,Red,Bordeaux,Margaux,GBP,IB,12,75,1012299,3084590,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lasc-2021,42.17,68,0
FEYC2021BTL,"Chateau Feytit-Clinet, Pomerol",2021,Chateau Feytit-Clinet,Red,Bordeaux,Pomerol,GBP,IB,12,75,1009730,2210318,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/feyc-2021,42.83,19,0
TROTT2021BTL,"Chateau Trotte Vieille Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2021,Chateau Trotte Vieille,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1015968,2210096,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/trott-2021,44.25,42,0
LASC2020BTL,"Chateau Lascombes 2eme Cru Classe, Margaux",2020,Chateau Lascombes,Red,Bordeaux,Margaux,GBP,IB,12,75,1012299,2207131,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lasc-2020,44.58,9,0
MALE2022BTL,"Chateau Malescot St. Exupery 3eme Cru Classe, Margaux",2022,Chateau Malescot St. Exupery,Red,Bordeaux,Margaux,GBP,IB,12,75,1012693,2207183,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/male-2022,44.58,17,0
FEYC2018BTL,"Chateau Feytit-Clinet, Pomerol",2018,Chateau Feytit-Clinet,Red,Bordeaux,Pomerol,GBP,IB,12,75,1009730,2207154,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/feyc-2018,44.58,14,0
LASC17B,"Chateau Lascombes 2eme Cru Classe, Margaux",2017,Chateau Lascombes,Red,Bordeaux,Margaux,GBP,IB,12,75,1012299,926619,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lasc-2017,45.42,100,0
PAVA2023BTL,"Chateau Pavie Macquin Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2023,Chateau Pavie Macquin,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1013876,1746973,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pava-2023,45.42,63,0
LARC2023BTL,"Chateau Larcis Ducasse Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2023,Chateau Larcis Ducasse,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1012185,1746193,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/larc-2023,46.25,13,0
GISC12B,"Chateau Giscours 3eme Cru Classe, Margaux",2012,Chateau Giscours,Red,Bordeaux,Margaux,GBP,IB,12,75,1010569,938428,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/gisc-2012,46.67,18,0
DEFI09B,"Chateau de Fieuzal, Rouge Cru Classe, Pessac-Leognan",2009,Chateau de Fieuzal,Red,Bordeaux,Pessac-Leognan,GBP,IB,12,75,1009756,937938,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/defi-2009,47.17,44,0
PELI22B,"Le Petit Lion du Marquis de Las Cases, Saint-Julien",2022,Chateau Leoville Las Cases,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1013993,928375,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/peli-2022,47.17,63,0
TALB22B,"Chateau Talbot 4eme Cru Classe, Saint-Julien",2022,Chateau Talbot,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1015362,940285,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/talb-2022,47.17,48,0
FEYC2022BTL,"Chateau Feytit-Clinet, Pomerol",2022,Chateau Feytit-Clinet,Red,Bordeaux,Pomerol,GBP,IB,12,75,1009730,1746554,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/feyc-2022,47.17,2,0
LARC21B,"Chateau Larcis Ducasse Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2021,Chateau Larcis Ducasse,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1012185,932515,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/larc-2021,47.33,11,0
FARG07B,"Chateau de Fargues, Sauternes",2007,Chateau de Fargues,White,Bordeaux,Sauternes,GBP,IB,12,75,1016907,1038590,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/farg-2007,48.0,3,0
LASC2018BTL,"Chateau Lascombes 2eme Cru Classe, Margaux",2018,Chateau Lascombes,Red,Bordeaux,Margaux,GBP,IB,12,75,1012299,3084589,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lasc-2018,48.0,19,0
FARG2000BTL,"Chateau de Fargues, Sauternes",2000,Chateau de Fargues,White,Bordeaux,Sauternes,GBP,IB,12,75,1016907,3079756,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/farg-2000,48.0,10,0
FARG1997BTL,"Chateau de Fargues, Sauternes",1997,Chateau de Fargues,White,Bordeaux,Sauternes,GBP,IB,12,75,1016907,3079753,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/farg-1997,48.0,6,0
RINAL2023BTL,"Giuseppe Rinaldi, Barbera d'Alba",2023,Giuseppe Rinaldi,Red,Piedmont,Barbera d'Alba,GBP,IB,12,75,1193143,3414217,Wine,https://bordeauxindex.com/fine-wine/italy/piedmont/rinal-2023,48.0,2,0
PAVA2021BTL,"Chateau Pavie Macquin Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2021,Chateau Pavie Macquin,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1013876,2207068,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pava-2021,49.33,68,0
DUR2022BTL,"Chateau Durfort-Vivens 2eme Cru Classe, Margaux",2022,Chateau Durfort-Vivens,Red,Bordeaux,Margaux,GBP,IB,12,75,1009512,2207197,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/dur-2022,49.75,7,0
VIVALT2019BTL,"Bodega Vivaltus, Ribera del Duero",2019,Bodega Vivaltus,Red,Castilla y Leon,Ribera del Duero,GBP,IB,12,75,2104494,3081079,Wine,https://bordeauxindex.com/fine-wine/spain/castilla_y_leon/vivalt-2019,49.75,13,0
VIVALT2018BTL,"Bodega Vivaltus, Ribera del Duero",2018,Bodega Vivaltus,Red,Castilla y Leon,Ribera del Duero,GBP,IB,12,75,2104494,3085012,Wine,https://bordeauxindex.com/fine-wine/spain/castilla_y_leon/vivalt-2018,49.75,100,0
CLER2023BTL,"Chateau Clerc Milon 5eme Cru Classe, Pauillac",2023,Chateau Clerc Milon,Red,Bordeaux,Pauillac,GBP,IB,12,75,1008212,1746142,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cler-2023,49.75,21,0
DUHA2023BTL,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2023,Chateau Duhart-Milon,Red,Bordeaux,Pauillac,GBP,IB,12,75,1009482,1746751,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/duha-2023,51.42,33,0
CLOS2022BTL,"Clos du Marquis, Saint-Julien",2022,Clos du Marquis,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1008414,2207103,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/clos-2022,51.42,31,0
LASC2016BTL,"Chateau Lascombes 2eme Cru Classe, Margaux",2016,Chateau Lascombes,Red,Bordeaux,Margaux,GBP,IB,12,75,1012299,2207130,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lasc-2016,51.42,20,0
PAPE2023BTL,"Chateau Pape Clement Cru Classe, Pessac-Leognan",2023,Chateau Pape Clement,Red,Bordeaux,Pessac-Leognan,GBP,IB,12,75,1013690,2051075,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pape-2023,51.42,13,0
PENSH2021BTL,"Penfolds, St. Henri Shiraz, South Australia",2021,Penfolds,Red,South Australia,None,GBP,IB,12,75,1004344,2207218,Wine,https://bordeauxindex.com/fine-wine/australia/south_australia/pensh-2021,51.42,43,0
TROTT2017BTL,"Chateau Trotte Vieille Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2017,Chateau Trotte Vieille,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1015968,2210069,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/trott-2017,51.42,42,0
LEOV2023BTL,"Chateau Leoville Barton 2eme Cru Classe, Saint-Julien",2023,Chateau Leoville Barton,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1012361,1746811,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leov-2023,51.42,7,0
GAFF2011BTL,"Chateau La Gaffeliere Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2011,Chateau La Gaffeliere,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1010439,3141531,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/gaff-2011,51.42,4,0
TROTT2018BTL,"Chateau Trotte Vieille Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2018,Chateau Trotte Vieille,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1015968,2210095,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/trott-2018,53.17,39,0
POTE1990BTL,"Chateau Potensac, Medoc",1990,Chateau Potensac,Red,Bordeaux,Medoc,GBP,IB,12,75,1014323,3075344,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pote-1990,53.17,4,0
CLLE2021BTL,"Clos L'Eglise, Pomerol",2021,Clos L'Eglise,Red,Bordeaux,Pomerol,GBP,IB,12,75,1008371,3067723,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/clle-2021,54.0,1,0
FARG2006BTL,"Chateau de Fargues, Sauternes",2006,Chateau de Fargues,White,Bordeaux,Sauternes,GBP,IB,12,75,1016907,3079759,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/farg-2006,54.83,1,0
DAR2007BTL,"Chateau d'Armailhac 5eme Cru Classe, Pauillac",2007,Chateau d'Armailhac,Red,Bordeaux,Pauillac,GBP,IB,12,75,1006090,3059271,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/dar-2007,55.75,4,0
CLIN2023BTL,"Chateau Clinet, Pomerol",2023,Chateau Clinet,Red,Bordeaux,Pomerol,GBP,IB,12,75,1008225,1746345,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/clin-2023,55.75,19,0
LEPO2023BTL,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2023,Chateau Leoville Poyferre,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1012387,1746047,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lepo-2023,55.75,100,0
TROTT2023BTL,"Chateau Trotte Vieille Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2023,Chateau Trotte Vieille,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1015968,1746797,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/trott-2023,55.75,2,0
TROTT2020BTL,"Chateau Trotte Vieille Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2020,Chateau Trotte Vieille,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1015968,2208137,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/trott-2020,55.75,10,0
GRUA2023BTL,"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2023,Chateau Gruaud Larose,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1011074,3430540,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/grua-2023,55.75,33,0
GAFF2012BTL,"Chateau La Gaffeliere Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2012,Chateau La Gaffeliere,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1010439,3141532,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/gaff-2012,55.75,4,0
ALTP2023BTL,"Alter Ego, Margaux",2023,Chateau Palmer,Red,Bordeaux,Margaux,GBP,IB,12,75,1005989,1746144,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/altp-2023,55.75,60,0
DUHA04B,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2004,Chateau Duhart-Milon,Red,Bordeaux,Pauillac,GBP,IB,12,75,1009482,951751,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/duha-2004,56.58,1,0
RAUS2023BTL,"Chateau Rauzan-Segla 2eme Cru Classe, Margaux",2023,Chateau Rauzan-Segla,Red,Bordeaux,Margaux,GBP,IB,12,75,1014600,1746950,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/raus-2023,56.58,44,0
LEGA17B,"Chateau Le Gay, Pomerol",2017,Chateau Le Gay,Red,Bordeaux,Pomerol,GBP,IB,12,75,1010497,952260,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lega-2017,59.67,4,0
GRUA22B,"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2022,Chateau Gruaud Larose,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1011074,931457,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/grua-2022,60.0,24,0
ALTP22B,"Alter Ego, Margaux",2022,Chateau Palmer,Red,Bordeaux,Margaux,GBP,IB,12,75,1005989,930953,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/altp-2022,61.75,5,0
DUHA01B,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2001,Chateau Duhart-Milon,Red,Bordeaux,Pauillac,GBP,IB,12,75,1009482,933669,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/duha-2001,64.25,2,0
PONT2023BTL,"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2023,Chateau Pontet-Canet,Red,Bordeaux,Pauillac,GBP,IB,12,75,1014307,1745985,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pont-2023,64.25,100,0
BRVBRD15B,"Brovia, Barolo, Rocche di Castiglione",2015,Brovia,Red,Piedmont,Barolo,GBP,IB,12,75,1212921,929614,Wine,https://bordeauxindex.com/fine-wine/italy/piedmont/brvbrd-2015,65.75,1,0
BRVBV2015BTL,"Brovia, Barolo, Villero",2015,Brovia,Red,Piedmont,Barolo,GBP,IB,12,75,1129137,2208111,Wine,https://bordeauxindex.com/fine-wine/italy/piedmont/brvbv-2015,66.25,1,0
CLOF2021BTL,"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2021,Clos Fourtet,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1008339,2205574,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/clof-2021,66.83,28,0
PAVA22B,"Chateau Pavie Macquin Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2022,Chateau Pavie Macquin,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1013876,941105,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pava-2022,68.58,30,0
CARM2002BTL,"Chateau Les Carmes Haut-Brion, Pessac-Leognan",2002,Chateau Les Carmes Haut-Brion,Red,Bordeaux,Pessac-Leognan,GBP,IB,12,75,1007808,3065534,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/carm-2002,68.58,1,0
CALS2023BTL,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",2023,Chateau Calon Segur,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1007475,1747228,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cals-2023,72.83,18,0
CARA2014BTL,"Carillon d'Angelus, Saint-Emilion Grand Cru",2014,Chateau Angelus,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1007781,2204852,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cara-2014,72.83,5,0
PENR2023BTL,"Penfolds, Bin 798 RWT Shiraz, Barossa Valley",2023,Penfolds,Red,South Australia,Barossa Valley,GBP,IB,12,75,1004331,3085154,Wine,https://bordeauxindex.com/fine-wine/australia/south_australia/penr-2023,72.83,1,0
PENR2022BTL,"Penfolds, Bin 798 RWT Shiraz, Barossa Valley",2022,Penfolds,Red,South Australia,Barossa Valley,GBP,IB,12,75,1004331,2207222,Wine,https://bordeauxindex.com/fine-wine/australia/south_australia/penr-2022,72.83,31,0
ABOMSV2020BTL,"Anne Boisson, Meursault, Sous la Velle",2020,Anne Boisson,White,Burgundy,Meursault,GBP,IB,12,75,1232006,2208118,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/abomsv-2020,74.92,2,0
CLIN22B,"Chateau Clinet, Pomerol",2022,Chateau Clinet,Red,Bordeaux,Pomerol,GBP,IB,12,75,1008225,937851,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/clin-2022,75.42,12,0
FARG1984BTL,"Chateau de Fargues, Sauternes",1984,Chateau de Fargues,White,Bordeaux,Sauternes,GBP,IB,12,75,1016907,3079744,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/farg-1984,75.42,1,0
DUR05B,"Chateau Durfort-Vivens 2eme Cru Classe, Margaux",2005,Chateau Durfort-Vivens,Red,Bordeaux,Margaux,GBP,IB,12,75,1009512,951794,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/dur-2005,77.17,2,0
CARM2023BTL,"Chateau Les Carmes Haut-Brion, Pessac-Leognan",2023,Chateau Les Carmes Haut-Brion,Red,Bordeaux,Pessac-Leognan,GBP,IB,12,75,1007808,1746747,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/carm-2023,77.17,11,0
CARM2011BTL,"Chateau Les Carmes Haut-Brion, Pessac-Leognan",2011,Chateau Les Carmes Haut-Brion,Red,Bordeaux,Pessac-Leognan,GBP,IB,12,75,1007808,3065538,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/carm-2011,77.17,1,0
HAUB2023BTL,"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2023,Chateau Haut-Bailly,Red,Bordeaux,Pessac-Leognan,GBP,IB,12,75,1011191,2051083,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/haub-2023,81.42,11,0
CANO2023BTL,"Chateau Canon Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2023,Chateau Canon,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1007521,1747237,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cano-2023,81.42,42,0
CARA2012BTL,"Carillon d'Angelus, Saint-Emilion Grand Cru",2012,Chateau Angelus,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1007781,3144195,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cara-2012,81.42,12,0
CLOF22B,"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2022,Clos Fourtet,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,12,75,1008339,926536,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/clof-2022,84.0,5,0
RAUS22B,"Chateau Rauzan-Segla 2eme Cru Classe, Margaux",2022,Chateau Rauzan-Segla,Red,Bordeaux,Margaux,GBP,IB,12,75,1014600,950961,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/raus-2022,85.75,33,0
HAUB2021BTL,"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2021,Chateau Haut-Bailly,Red,Bordeaux,Pessac-Leognan,GBP,IB,12,75,1011191,2196539,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/haub-2021,85.75,22,0
